yr,ssp3,ssp1,,,,
1855.625,286.46,286.46,,,,
1855.708,286.46,286.46,,,,
1855.792,286.45,286.45,,,,
1855.875,286.45,286.45,,,,
1855.958,286.45,286.45,,,,
1856.042,286.45,286.45,,,,
1856.125,286.45,286.45,,,,
1856.208,286.44,286.44,,,,
1856.292,286.44,286.44,,,,
1856.375,286.44,286.44,,,,
1856.458,286.44,286.44,,,,
1856.542,286.44,286.44,,,,
1856.625,286.43,286.43,,,,
1856.708,286.43,286.43,,,,
1856.792,286.43,286.43,,,,
1856.875,286.43,286.43,,,,
1856.958,286.42,286.42,,,,
1857.042,286.42,286.42,,,,
1857.125,286.42,286.42,,,,
1857.208,286.42,286.42,,,,
1857.292,286.42,286.42,,,,
1857.375,286.42,286.42,,,,
1857.458,286.42,286.42,,,,
1857.542,286.41,286.41,,,,
1857.625,286.41,286.41,,,,
1857.708,286.41,286.41,,,,
1857.792,286.41,286.41,,,,
1857.875,286.41,286.41,,,,
1857.958,286.41,286.41,,,,
1858.042,286.41,286.41,,,,
1858.125,286.41,286.41,,,,
1858.208,286.41,286.41,,,,
1858.292,286.4,286.4,,,,
1858.375,286.4,286.4,,,,
1858.458,286.4,286.4,,,,
1858.542,286.4,286.4,,,,
1858.625,286.4,286.4,,,,
1858.708,286.4,286.4,,,,
1858.792,286.4,286.4,,,,
1858.875,286.4,286.4,,,,
1858.958,286.4,286.4,,,,
1859.042,286.4,286.4,,,,
1859.125,286.4,286.4,,,,
1859.208,286.4,286.4,,,,
1859.292,286.4,286.4,,,,
1859.375,286.4,286.4,,,,
1859.458,286.4,286.4,,,,
1859.542,286.4,286.4,,,,
1859.625,286.4,286.4,,,,
1859.708,286.4,286.4,,,,
1859.792,286.41,286.41,,,,
1859.875,286.41,286.41,,,,
1859.958,286.41,286.41,,,,
1860.042,286.41,286.41,,,,
1860.125,286.41,286.41,,,,
1860.208,286.41,286.41,,,,
1860.292,286.41,286.41,,,,
1860.375,286.42,286.42,,,,
1860.458,286.42,286.42,,,,
1860.542,286.42,286.42,,,,
1860.625,286.42,286.42,,,,
1860.708,286.42,286.42,,,,
1860.792,286.43,286.43,,,,
1860.875,286.43,286.43,,,,
1860.958,286.43,286.43,,,,
1861.042,286.43,286.43,,,,
1861.125,286.44,286.44,,,,
1861.208,286.44,286.44,,,,
1861.292,286.44,286.44,,,,
1861.375,286.45,286.45,,,,
1861.458,286.45,286.45,,,,
1861.542,286.46,286.46,,,,
1861.625,286.46,286.46,,,,
1861.708,286.46,286.46,,,,
1861.792,286.47,286.47,,,,
1861.875,286.47,286.47,,,,
1861.958,286.47,286.47,,,,
1862.042,286.48,286.48,,,,
1862.125,286.48,286.48,,,,
1862.208,286.49,286.49,,,,
1862.292,286.5,286.5,,,,
1862.375,286.5,286.5,,,,
1862.458,286.51,286.51,,,,
1862.542,286.51,286.51,,,,
1862.625,286.52,286.52,,,,
1862.708,286.52,286.52,,,,
1862.792,286.53,286.53,,,,
1862.875,286.54,286.54,,,,
1862.958,286.54,286.54,,,,
1863.042,286.55,286.55,,,,
1863.125,286.56,286.56,,,,
1863.208,286.56,286.56,,,,
1863.292,286.57,286.57,,,,
1863.375,286.58,286.58,,,,
1863.458,286.59,286.59,,,,
1863.542,286.6,286.6,,,,
1863.625,286.61,286.61,,,,
1863.708,286.61,286.61,,,,
1863.792,286.62,286.62,,,,
1863.875,286.63,286.63,,,,
1863.958,286.64,286.64,,,,
1864.042,286.65,286.65,,,,
1864.125,286.66,286.66,,,,
1864.208,286.67,286.67,,,,
1864.292,286.68,286.68,,,,
1864.375,286.69,286.69,,,,
1864.458,286.7,286.7,,,,
1864.542,286.71,286.71,,,,
1864.625,286.72,286.72,,,,
1864.708,286.73,286.73,,,,
1864.792,286.74,286.74,,,,
1864.875,286.76,286.76,,,,
1864.958,286.77,286.77,,,,
1865.042,286.78,286.78,,,,
1865.125,286.79,286.79,,,,
1865.208,286.8,286.8,,,,
1865.292,286.82,286.82,,,,
1865.375,286.83,286.83,,,,
1865.458,286.84,286.84,,,,
1865.542,286.86,286.86,,,,
1865.625,286.87,286.87,,,,
1865.708,286.88,286.88,,,,
1865.792,286.9,286.9,,,,
1865.875,286.91,286.91,,,,
1865.958,286.92,286.92,,,,
1866.042,286.94,286.94,,,,
1866.125,286.95,286.95,,,,
1866.208,286.97,286.97,,,,
1866.292,286.98,286.98,,,,
1866.375,287,287,,,,
1866.458,287.01,287.01,,,,
1866.542,287.03,287.03,,,,
1866.625,287.04,287.04,,,,
1866.708,287.06,287.06,,,,
1866.792,287.07,287.07,,,,
1866.875,287.09,287.09,,,,
1866.958,287.1,287.1,,,,
1867.042,287.12,287.12,,,,
1867.125,287.14,287.14,,,,
1867.208,287.15,287.15,,,,
1867.292,287.17,287.17,,,,
1867.375,287.19,287.19,,,,
1867.458,287.2,287.2,,,,
1867.542,287.22,287.22,,,,
1867.625,287.24,287.24,,,,
1867.708,287.25,287.25,,,,
1867.792,287.27,287.27,,,,
1867.875,287.29,287.29,,,,
1867.958,287.3,287.3,,,,
1868.042,287.32,287.32,,,,
1868.125,287.34,287.34,,,,
1868.208,287.36,287.36,,,,
1868.292,287.37,287.37,,,,
1868.375,287.39,287.39,,,,
1868.458,287.41,287.41,,,,
1868.542,287.43,287.43,,,,
1868.625,287.45,287.45,,,,
1868.708,287.47,287.47,,,,
1868.792,287.48,287.48,,,,
1868.875,287.5,287.5,,,,
1868.958,287.52,287.52,,,,
1869.042,287.54,287.54,,,,
1869.125,287.56,287.56,,,,
1869.208,287.58,287.58,,,,
1869.292,287.59,287.59,,,,
1869.375,287.61,287.61,,,,
1869.458,287.63,287.63,,,,
1869.542,287.65,287.65,,,,
1869.625,287.67,287.67,,,,
1869.708,287.69,287.69,,,,
1869.792,287.71,287.71,,,,
1869.875,287.73,287.73,,,,
1869.958,287.75,287.75,,,,
1870.042,287.76,287.76,,,,
1870.125,287.78,287.78,,,,
1870.208,287.8,287.8,,,,
1870.292,287.82,287.82,,,,
1870.375,287.84,287.84,,,,
1870.458,287.86,287.86,,,,
1870.542,287.88,287.88,,,,
1870.625,287.9,287.9,,,,
1870.708,287.92,287.92,,,,
1870.792,287.94,287.94,,,,
1870.875,287.96,287.96,,,,
1870.958,287.98,287.98,,,,
1871.042,288,288,,,,
1871.125,288.02,288.02,,,,
1871.208,288.04,288.04,,,,
1871.292,288.06,288.06,,,,
1871.375,288.08,288.08,,,,
1871.458,288.1,288.1,,,,
1871.542,288.12,288.12,,,,
1871.625,288.13,288.13,,,,
1871.708,288.15,288.15,,,,
1871.792,288.17,288.17,,,,
1871.875,288.19,288.19,,,,
1871.958,288.21,288.21,,,,
1872.042,288.23,288.23,,,,
1872.125,288.25,288.25,,,,
1872.208,288.27,288.27,,,,
1872.292,288.29,288.29,,,,
1872.375,288.31,288.31,,,,
1872.458,288.33,288.33,,,,
1872.542,288.35,288.35,,,,
1872.625,288.37,288.37,,,,
1872.708,288.38,288.38,,,,
1872.792,288.4,288.4,,,,
1872.875,288.42,288.42,,,,
1872.958,288.44,288.44,,,,
1873.042,288.46,288.46,,,,
1873.125,288.48,288.48,,,,
1873.208,288.5,288.5,,,,
1873.292,288.52,288.52,,,,
1873.375,288.53,288.53,,,,
1873.458,288.55,288.55,,,,
1873.542,288.57,288.57,,,,
1873.625,288.59,288.59,,,,
1873.708,288.61,288.61,,,,
1873.792,288.62,288.62,,,,
1873.875,288.64,288.64,,,,
1873.958,288.66,288.66,,,,
1874.042,288.68,288.68,,,,
1874.125,288.69,288.69,,,,
1874.208,288.71,288.71,,,,
1874.292,288.73,288.73,,,,
1874.375,288.75,288.75,,,,
1874.458,288.76,288.76,,,,
1874.542,288.78,288.78,,,,
1874.625,288.8,288.8,,,,
1874.708,288.81,288.81,,,,
1874.792,288.83,288.83,,,,
1874.875,288.85,288.85,,,,
1874.958,288.86,288.86,,,,
1875.042,288.88,288.88,,,,
1875.125,288.9,288.9,,,,
1875.208,288.91,288.91,,,,
1875.292,288.93,288.93,,,,
1875.375,288.95,288.95,,,,
1875.458,288.96,288.96,,,,
1875.542,288.98,288.98,,,,
1875.625,288.99,288.99,,,,
1875.708,289.01,289.01,,,,
1875.792,289.03,289.03,,,,
1875.875,289.04,289.04,,,,
1875.958,289.06,289.06,,,,
1876.042,289.07,289.07,,,,
1876.125,289.09,289.09,,,,
1876.208,289.11,289.11,,,,
1876.292,289.12,289.12,,,,
1876.375,289.14,289.14,,,,
1876.458,289.15,289.15,,,,
1876.542,289.17,289.17,,,,
1876.625,289.19,289.19,,,,
1876.708,289.2,289.2,,,,
1876.792,289.22,289.22,,,,
1876.875,289.23,289.23,,,,
1876.958,289.25,289.25,,,,
1877.042,289.26,289.26,,,,
1877.125,289.28,289.28,,,,
1877.208,289.3,289.3,,,,
1877.292,289.31,289.31,,,,
1877.375,289.33,289.33,,,,
1877.458,289.35,289.35,,,,
1877.542,289.36,289.36,,,,
1877.625,289.38,289.38,,,,
1877.708,289.39,289.39,,,,
1877.792,289.41,289.41,,,,
1877.875,289.43,289.43,,,,
1877.958,289.44,289.44,,,,
1878.042,289.46,289.46,,,,
1878.125,289.48,289.48,,,,
1878.208,289.49,289.49,,,,
1878.292,289.51,289.51,,,,
1878.375,289.53,289.53,,,,
1878.458,289.55,289.55,,,,
1878.542,289.56,289.56,,,,
1878.625,289.58,289.58,,,,
1878.708,289.6,289.6,,,,
1878.792,289.62,289.62,,,,
1878.875,289.63,289.63,,,,
1878.958,289.65,289.65,,,,
1879.042,289.67,289.67,,,,
1879.125,289.69,289.69,,,,
1879.208,289.7,289.7,,,,
1879.292,289.72,289.72,,,,
1879.375,289.74,289.74,,,,
1879.458,289.76,289.76,,,,
1879.542,289.78,289.78,,,,
1879.625,289.8,289.8,,,,
1879.708,289.81,289.81,,,,
1879.792,289.83,289.83,,,,
1879.875,289.85,289.85,,,,
1879.958,289.87,289.87,,,,
1880.042,289.89,289.89,,,,
1880.125,289.91,289.91,,,,
1880.208,289.93,289.93,,,,
1880.292,289.95,289.95,,,,
1880.375,289.97,289.97,,,,
1880.458,289.99,289.99,,,,
1880.542,290.01,290.01,,,,
1880.625,290.03,290.03,,,,
1880.708,290.05,290.05,,,,
1880.792,290.07,290.07,,,,
1880.875,290.09,290.09,,,,
1880.958,290.11,290.11,,,,
1881.042,290.13,290.13,,,,
1881.125,290.15,290.15,,,,
1881.208,290.17,290.17,,,,
1881.292,290.19,290.19,,,,
1881.375,290.21,290.21,,,,
1881.458,290.23,290.23,,,,
1881.542,290.26,290.26,,,,
1881.625,290.28,290.28,,,,
1881.708,290.3,290.3,,,,
1881.792,290.32,290.32,,,,
1881.875,290.34,290.34,,,,
1881.958,290.36,290.36,,,,
1882.042,290.38,290.38,,,,
1882.125,290.41,290.41,,,,
1882.208,290.43,290.43,,,,
1882.292,290.45,290.45,,,,
1882.375,290.48,290.48,,,,
1882.458,290.5,290.5,,,,
1882.542,290.52,290.52,,,,
1882.625,290.55,290.55,,,,
1882.708,290.57,290.57,,,,
1882.792,290.59,290.59,,,,
1882.875,290.62,290.62,,,,
1882.958,290.64,290.64,,,,
1883.042,290.66,290.66,,,,
1883.125,290.69,290.69,,,,
1883.208,290.72,290.72,,,,
1883.292,290.74,290.74,,,,
1883.375,290.77,290.77,,,,
1883.458,290.79,290.79,,,,
1883.542,290.82,290.82,,,,
1883.625,290.84,290.84,,,,
1883.708,290.87,290.87,,,,
1883.792,290.89,290.89,,,,
1883.875,290.92,290.92,,,,
1883.958,290.94,290.94,,,,
1884.042,290.97,290.97,,,,
1884.125,291,291,,,,
1884.208,291.03,291.03,,,,
1884.292,291.06,291.06,,,,
1884.375,291.08,291.08,,,,
1884.458,291.11,291.11,,,,
1884.542,291.14,291.14,,,,
1884.625,291.17,291.17,,,,
1884.708,291.2,291.2,,,,
1884.792,291.23,291.23,,,,
1884.875,291.25,291.25,,,,
1884.958,291.28,291.28,,,,
1885.042,291.31,291.31,,,,
1885.125,291.34,291.34,,,,
1885.208,291.37,291.37,,,,
1885.292,291.4,291.4,,,,
1885.375,291.43,291.43,,,,
1885.458,291.46,291.46,,,,
1885.542,291.5,291.5,,,,
1885.625,291.53,291.53,,,,
1885.708,291.56,291.56,,,,
1885.792,291.59,291.59,,,,
1885.875,291.62,291.62,,,,
1885.958,291.65,291.65,,,,
1886.042,291.68,291.68,,,,
1886.125,291.71,291.71,,,,
1886.208,291.75,291.75,,,,
1886.292,291.78,291.78,,,,
1886.375,291.81,291.81,,,,
1886.458,291.84,291.84,,,,
1886.542,291.87,291.87,,,,
1886.625,291.91,291.91,,,,
1886.708,291.94,291.94,,,,
1886.792,291.97,291.97,,,,
1886.875,292,292,,,,
1886.958,292.04,292.04,,,,
1887.042,292.07,292.07,,,,
1887.125,292.1,292.1,,,,
1887.208,292.13,292.13,,,,
1887.292,292.17,292.17,,,,
1887.375,292.2,292.2,,,,
1887.458,292.23,292.23,,,,
1887.542,292.27,292.27,,,,
1887.625,292.3,292.3,,,,
1887.708,292.33,292.33,,,,
1887.792,292.36,292.36,,,,
1887.875,292.4,292.4,,,,
1887.958,292.43,292.43,,,,
1888.042,292.46,292.46,,,,
1888.125,292.5,292.5,,,,
1888.208,292.53,292.53,,,,
1888.292,292.56,292.56,,,,
1888.375,292.6,292.6,,,,
1888.458,292.63,292.63,,,,
1888.542,292.66,292.66,,,,
1888.625,292.7,292.7,,,,
1888.708,292.73,292.73,,,,
1888.792,292.76,292.76,,,,
1888.875,292.8,292.8,,,,
1888.958,292.83,292.83,,,,
1889.042,292.87,292.87,,,,
1889.125,292.9,292.9,,,,
1889.208,292.93,292.93,,,,
1889.292,292.97,292.97,,,,
1889.375,293,293,,,,
1889.458,293.03,293.03,,,,
1889.542,293.07,293.07,,,,
1889.625,293.1,293.1,,,,
1889.708,293.14,293.14,,,,
1889.792,293.17,293.17,,,,
1889.875,293.2,293.2,,,,
1889.958,293.24,293.24,,,,
1890.042,293.27,293.27,,,,
1890.125,293.31,293.31,,,,
1890.208,293.34,293.34,,,,
1890.292,293.37,293.37,,,,
1890.375,293.41,293.41,,,,
1890.458,293.44,293.44,,,,
1890.542,293.47,293.47,,,,
1890.625,293.51,293.51,,,,
1890.708,293.54,293.54,,,,
1890.792,293.58,293.58,,,,
1890.875,293.61,293.61,,,,
1890.958,293.64,293.64,,,,
1891.042,293.68,293.68,,,,
1891.125,293.71,293.71,,,,
1891.208,293.74,293.74,,,,
1891.292,293.78,293.78,,,,
1891.375,293.81,293.81,,,,
1891.458,293.84,293.84,,,,
1891.542,293.88,293.88,,,,
1891.625,293.91,293.91,,,,
1891.708,293.94,293.94,,,,
1891.792,293.98,293.98,,,,
1891.875,294.01,294.01,,,,
1891.958,294.04,294.04,,,,
1892.042,294.07,294.07,,,,
1892.125,294.11,294.11,,,,
1892.208,294.14,294.14,,,,
1892.292,294.17,294.17,,,,
1892.375,294.2,294.2,,,,
1892.458,294.23,294.23,,,,
1892.542,294.27,294.27,,,,
1892.625,294.3,294.3,,,,
1892.708,294.33,294.33,,,,
1892.792,294.36,294.36,,,,
1892.875,294.39,294.39,,,,
1892.958,294.43,294.43,,,,
1893.042,294.46,294.46,,,,
1893.125,294.49,294.49,,,,
1893.208,294.52,294.52,,,,
1893.292,294.55,294.55,,,,
1893.375,294.58,294.58,,,,
1893.458,294.61,294.61,,,,
1893.542,294.64,294.64,,,,
1893.625,294.67,294.67,,,,
1893.708,294.7,294.7,,,,
1893.792,294.73,294.73,,,,
1893.875,294.76,294.76,,,,
1893.958,294.79,294.79,,,,
1894.042,294.82,294.82,,,,
1894.125,294.85,294.85,,,,
1894.208,294.88,294.88,,,,
1894.292,294.91,294.91,,,,
1894.375,294.93,294.93,,,,
1894.458,294.96,294.96,,,,
1894.542,294.99,294.99,,,,
1894.625,295.02,295.02,,,,
1894.708,295.05,295.05,,,,
1894.792,295.08,295.08,,,,
1894.875,295.11,295.11,,,,
1894.958,295.13,295.13,,,,
1895.042,295.16,295.16,,,,
1895.125,295.19,295.19,,,,
1895.208,295.21,295.21,,,,
1895.292,295.24,295.24,,,,
1895.375,295.27,295.27,,,,
1895.458,295.29,295.29,,,,
1895.542,295.32,295.32,,,,
1895.625,295.34,295.34,,,,
1895.708,295.37,295.37,,,,
1895.792,295.4,295.4,,,,
1895.875,295.42,295.42,,,,
1895.958,295.45,295.45,,,,
1896.042,295.47,295.47,,,,
1896.125,295.5,295.5,,,,
1896.208,295.52,295.52,,,,
1896.292,295.54,295.54,,,,
1896.375,295.57,295.57,,,,
1896.458,295.59,295.59,,,,
1896.542,295.61,295.61,,,,
1896.625,295.63,295.63,,,,
1896.708,295.66,295.66,,,,
1896.792,295.68,295.68,,,,
1896.875,295.7,295.7,,,,
1896.958,295.73,295.73,,,,
1897.042,295.75,295.75,,,,
1897.125,295.77,295.77,,,,
1897.208,295.79,295.79,,,,
1897.292,295.81,295.81,,,,
1897.375,295.83,295.83,,,,
1897.458,295.85,295.85,,,,
1897.542,295.87,295.87,,,,
1897.625,295.9,295.9,,,,
1897.708,295.92,295.92,,,,
1897.792,295.94,295.94,,,,
1897.875,295.96,295.96,,,,
1897.958,295.98,295.98,,,,
1898.042,296,296,,,,
1898.125,296.02,296.02,,,,
1898.208,296.04,296.04,,,,
1898.292,296.06,296.06,,,,
1898.375,296.08,296.08,,,,
1898.458,296.1,296.1,,,,
1898.542,296.12,296.12,,,,
1898.625,296.14,296.14,,,,
1898.708,296.16,296.16,,,,
1898.792,296.17,296.17,,,,
1898.875,296.19,296.19,,,,
1898.958,296.21,296.21,,,,
1899.042,296.23,296.23,,,,
1899.125,296.25,296.25,,,,
1899.208,296.27,296.27,,,,
1899.292,296.29,296.29,,,,
1899.375,296.31,296.31,,,,
1899.458,296.33,296.33,,,,
1899.542,296.35,296.35,,,,
1899.625,296.37,296.37,,,,
1899.708,296.38,296.38,,,,
1899.792,296.4,296.4,,,,
1899.875,296.42,296.42,,,,
1899.958,296.44,296.44,,,,
1900.042,296.46,296.46,,,,
1900.125,296.48,296.48,,,,
1900.208,296.5,296.5,,,,
1900.292,296.52,296.52,,,,
1900.375,296.54,296.54,,,,
1900.458,296.56,296.56,,,,
1900.542,296.57,296.57,,,,
1900.625,296.59,296.59,,,,
1900.708,296.61,296.61,,,,
1900.792,296.63,296.63,,,,
1900.875,296.65,296.65,,,,
1900.958,296.67,296.67,,,,
1901.042,296.69,296.69,,,,
1901.125,296.71,296.71,,,,
1901.208,296.73,296.73,,,,
1901.292,296.75,296.75,,,,
1901.375,296.77,296.77,,,,
1901.458,296.79,296.79,,,,
1901.542,296.81,296.81,,,,
1901.625,296.83,296.83,,,,
1901.708,296.84,296.84,,,,
1901.792,296.86,296.86,,,,
1901.875,296.88,296.88,,,,
1901.958,296.9,296.9,,,,
1902.042,296.92,296.92,,,,
1902.125,296.94,296.94,,,,
1902.208,296.96,296.96,,,,
1902.292,296.99,296.99,,,,
1902.375,297.01,297.01,,,,
1902.458,297.03,297.03,,,,
1902.542,297.05,297.05,,,,
1902.625,297.07,297.07,,,,
1902.708,297.09,297.09,,,,
1902.792,297.11,297.11,,,,
1902.875,297.13,297.13,,,,
1902.958,297.15,297.15,,,,
1903.042,297.17,297.17,,,,
1903.125,297.19,297.19,,,,
1903.208,297.22,297.22,,,,
1903.292,297.24,297.24,,,,
1903.375,297.26,297.26,,,,
1903.458,297.28,297.28,,,,
1903.542,297.3,297.3,,,,
1903.625,297.33,297.33,,,,
1903.708,297.35,297.35,,,,
1903.792,297.37,297.37,,,,
1903.875,297.39,297.39,,,,
1903.958,297.42,297.42,,,,
1904.042,297.44,297.44,,,,
1904.125,297.46,297.46,,,,
1904.208,297.49,297.49,,,,
1904.292,297.51,297.51,,,,
1904.375,297.53,297.53,,,,
1904.458,297.56,297.56,,,,
1904.542,297.58,297.58,,,,
1904.625,297.61,297.61,,,,
1904.708,297.63,297.63,,,,
1904.792,297.65,297.65,,,,
1904.875,297.68,297.68,,,,
1904.958,297.7,297.7,,,,
1905.042,297.73,297.73,,,,
1905.125,297.75,297.75,,,,
1905.208,297.78,297.78,,,,
1905.292,297.8,297.8,,,,
1905.375,297.83,297.83,,,,
1905.458,297.85,297.85,,,,
1905.542,297.88,297.88,,,,
1905.625,297.9,297.9,,,,
1905.708,297.93,297.93,,,,
1905.792,297.95,297.95,,,,
1905.875,297.98,297.98,,,,
1905.958,298,298,,,,
1906.042,298.03,298.03,,,,
1906.125,298.06,298.06,,,,
1906.208,298.08,298.08,,,,
1906.292,298.11,298.11,,,,
1906.375,298.13,298.13,,,,
1906.458,298.16,298.16,,,,
1906.542,298.19,298.19,,,,
1906.625,298.21,298.21,,,,
1906.708,298.24,298.24,,,,
1906.792,298.27,298.27,,,,
1906.875,298.29,298.29,,,,
1906.958,298.32,298.32,,,,
1907.042,298.34,298.34,,,,
1907.125,298.37,298.37,,,,
1907.208,298.4,298.4,,,,
1907.292,298.43,298.43,,,,
1907.375,298.45,298.45,,,,
1907.458,298.48,298.48,,,,
1907.542,298.51,298.51,,,,
1907.625,298.53,298.53,,,,
1907.708,298.56,298.56,,,,
1907.792,298.59,298.59,,,,
1907.875,298.62,298.62,,,,
1907.958,298.64,298.64,,,,
1908.042,298.67,298.67,,,,
1908.125,298.7,298.7,,,,
1908.208,298.72,298.72,,,,
1908.292,298.75,298.75,,,,
1908.375,298.78,298.78,,,,
1908.458,298.81,298.81,,,,
1908.542,298.83,298.83,,,,
1908.625,298.86,298.86,,,,
1908.708,298.89,298.89,,,,
1908.792,298.92,298.92,,,,
1908.875,298.94,298.94,,,,
1908.958,298.97,298.97,,,,
1909.042,299,299,,,,
1909.125,299.03,299.03,,,,
1909.208,299.05,299.05,,,,
1909.292,299.08,299.08,,,,
1909.375,299.11,299.11,,,,
1909.458,299.14,299.14,,,,
1909.542,299.17,299.17,,,,
1909.625,299.19,299.19,,,,
1909.708,299.22,299.22,,,,
1909.792,299.25,299.25,,,,
1909.875,299.28,299.28,,,,
1909.958,299.3,299.3,,,,
1910.042,299.33,299.33,,,,
1910.125,299.36,299.36,,,,
1910.208,299.39,299.39,,,,
1910.292,299.42,299.42,,,,
1910.375,299.45,299.45,,,,
1910.458,299.48,299.48,,,,
1910.542,299.5,299.5,,,,
1910.625,299.53,299.53,,,,
1910.708,299.56,299.56,,,,
1910.792,299.59,299.59,,,,
1910.875,299.62,299.62,,,,
1910.958,299.65,299.65,,,,
1911.042,299.68,299.68,,,,
1911.125,299.7,299.7,,,,
1911.208,299.73,299.73,,,,
1911.292,299.76,299.76,,,,
1911.375,299.79,299.79,,,,
1911.458,299.82,299.82,,,,
1911.542,299.85,299.85,,,,
1911.625,299.88,299.88,,,,
1911.708,299.91,299.91,,,,
1911.792,299.94,299.94,,,,
1911.875,299.97,299.97,,,,
1911.958,300,300,,,,
1912.042,300.03,300.03,,,,
1912.125,300.06,300.06,,,,
1912.208,300.09,300.09,,,,
1912.292,300.12,300.12,,,,
1912.375,300.16,300.16,,,,
1912.458,300.19,300.19,,,,
1912.542,300.22,300.22,,,,
1912.625,300.25,300.25,,,,
1912.708,300.28,300.28,,,,
1912.792,300.31,300.31,,,,
1912.875,300.34,300.34,,,,
1912.958,300.37,300.37,,,,
1913.042,300.4,300.4,,,,
1913.125,300.44,300.44,,,,
1913.208,300.47,300.47,,,,
1913.292,300.5,300.5,,,,
1913.375,300.53,300.53,,,,
1913.458,300.56,300.56,,,,
1913.542,300.6,300.6,,,,
1913.625,300.63,300.63,,,,
1913.708,300.66,300.66,,,,
1913.792,300.69,300.69,,,,
1913.875,300.72,300.72,,,,
1913.958,300.76,300.76,,,,
1914.042,300.79,300.79,,,,
1914.125,300.82,300.82,,,,
1914.208,300.85,300.85,,,,
1914.292,300.89,300.89,,,,
1914.375,300.92,300.92,,,,
1914.458,300.95,300.95,,,,
1914.542,300.98,300.98,,,,
1914.625,301.02,301.02,,,,
1914.708,301.05,301.05,,,,
1914.792,301.08,301.08,,,,
1914.875,301.12,301.12,,,,
1914.958,301.15,301.15,,,,
1915.042,301.18,301.18,,,,
1915.125,301.22,301.22,,,,
1915.208,301.25,301.25,,,,
1915.292,301.28,301.28,,,,
1915.375,301.31,301.31,,,,
1915.458,301.35,301.35,,,,
1915.542,301.38,301.38,,,,
1915.625,301.41,301.41,,,,
1915.708,301.45,301.45,,,,
1915.792,301.48,301.48,,,,
1915.875,301.51,301.51,,,,
1915.958,301.55,301.55,,,,
1916.042,301.58,301.58,,,,
1916.125,301.61,301.61,,,,
1916.208,301.65,301.65,,,,
1916.292,301.68,301.68,,,,
1916.375,301.71,301.71,,,,
1916.458,301.75,301.75,,,,
1916.542,301.78,301.78,,,,
1916.625,301.81,301.81,,,,
1916.708,301.85,301.85,,,,
1916.792,301.88,301.88,,,,
1916.875,301.91,301.91,,,,
1916.958,301.95,301.95,,,,
1917.042,301.98,301.98,,,,
1917.125,302.01,302.01,,,,
1917.208,302.05,302.05,,,,
1917.292,302.08,302.08,,,,
1917.375,302.11,302.11,,,,
1917.458,302.14,302.14,,,,
1917.542,302.18,302.18,,,,
1917.625,302.21,302.21,,,,
1917.708,302.24,302.24,,,,
1917.792,302.28,302.28,,,,
1917.875,302.31,302.31,,,,
1917.958,302.34,302.34,,,,
1918.042,302.37,302.37,,,,
1918.125,302.41,302.41,,,,
1918.208,302.44,302.44,,,,
1918.292,302.47,302.47,,,,
1918.375,302.5,302.5,,,,
1918.458,302.53,302.53,,,,
1918.542,302.56,302.56,,,,
1918.625,302.6,302.6,,,,
1918.708,302.63,302.63,,,,
1918.792,302.66,302.66,,,,
1918.875,302.69,302.69,,,,
1918.958,302.72,302.72,,,,
1919.042,302.75,302.75,,,,
1919.125,302.78,302.78,,,,
1919.208,302.81,302.81,,,,
1919.292,302.85,302.85,,,,
1919.375,302.88,302.88,,,,
1919.458,302.91,302.91,,,,
1919.542,302.94,302.94,,,,
1919.625,302.97,302.97,,,,
1919.708,303,303,,,,
1919.792,303.03,303.03,,,,
1919.875,303.06,303.06,,,,
1919.958,303.09,303.09,,,,
1920.042,303.12,303.12,,,,
1920.125,303.15,303.15,,,,
1920.208,303.18,303.18,,,,
1920.292,303.21,303.21,,,,
1920.375,303.24,303.24,,,,
1920.458,303.27,303.27,,,,
1920.542,303.29,303.29,,,,
1920.625,303.32,303.32,,,,
1920.708,303.35,303.35,,,,
1920.792,303.38,303.38,,,,
1920.875,303.41,303.41,,,,
1920.958,303.44,303.44,,,,
1921.042,303.47,303.47,,,,
1921.125,303.5,303.5,,,,
1921.208,303.53,303.53,,,,
1921.292,303.56,303.56,,,,
1921.375,303.59,303.59,,,,
1921.458,303.61,303.61,,,,
1921.542,303.64,303.64,,,,
1921.625,303.67,303.67,,,,
1921.708,303.7,303.7,,,,
1921.792,303.73,303.73,,,,
1921.875,303.76,303.76,,,,
1921.958,303.79,303.79,,,,
1922.042,303.82,303.82,,,,
1922.125,303.84,303.84,,,,
1922.208,303.87,303.87,,,,
1922.292,303.9,303.9,,,,
1922.375,303.93,303.93,,,,
1922.458,303.96,303.96,,,,
1922.542,303.99,303.99,,,,
1922.625,304.02,304.02,,,,
1922.708,304.04,304.04,,,,
1922.792,304.07,304.07,,,,
1922.875,304.1,304.1,,,,
1922.958,304.13,304.13,,,,
1923.042,304.16,304.16,,,,
1923.125,304.19,304.19,,,,
1923.208,304.22,304.22,,,,
1923.292,304.24,304.24,,,,
1923.375,304.27,304.27,,,,
1923.458,304.3,304.3,,,,
1923.542,304.33,304.33,,,,
1923.625,304.36,304.36,,,,
1923.708,304.39,304.39,,,,
1923.792,304.42,304.42,,,,
1923.875,304.44,304.44,,,,
1923.958,304.47,304.47,,,,
1924.042,304.5,304.5,,,,
1924.125,304.53,304.53,,,,
1924.208,304.56,304.56,,,,
